"redcap_id","recruit_date","source","recruit_int_summ","ps_proj_eligible","screened","sl_status","randomized","complete","rand_proj"
"S001387",2021-11-16,"BuildClinical","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001388",2021-10-23,"direct_mail","screening_declined","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001389",2021-10-24,"front_porch_forum","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001390",2021-10-25,"BuildClinical","screening_scheduled","Project 1","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001391",2021-10-25,"BuildClinical","screening_scheduled","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001392",2021-10-25,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001393",2021-10-25,"pt_in_other_studies","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001394",2021-10-26,"direct_mail","screening_scheduled","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001395",2021-10-28,"BuildClinical","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001396",2021-10-28,"front_porch_forum","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001397",2021-10-29,"front_porch_forum","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001398",2021-11-01,"front_porch_forum","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001399",2021-11-01,"BuildClinical","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001400",2021-11-01,"BuildClinical","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001401",2021-11-02,"flyer","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001402",2021-11-02,"BuildClinical","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001403",2021-11-01,"BuildClinical","lost_contact","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001404",2021-11-02,"front_porch_forum","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001405",2021-11-02,"BuildClinical","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001406",2021-11-02,"BuildClinical","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001407",2021-11-04,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001408",2021-11-05,"front_porch_forum","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001409",2021-11-06,"BuildClinical","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001410",2021-11-10,"BuildClinical","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001412",2021-11-01,"BuildClinical","lost_contact","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001413",2021-11-10,"BuildClinical","screening_scheduled","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001414",2021-11-10,"BuildClinical","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001415",2021-11-14,"other_person","screening_scheduled","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001416",2021-11-15,"front_porch_forum","screening_scheduled","Project 3","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S001417",2021-11-16,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001418",2021-11-18,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001419",2021-11-15,"front_porch_forum","waiting_list","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001421",2021-11-16,"front_porch_forum","waiting_list","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001422",2021-11-17,"front_porch_forum","screening_declined","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001423",2021-11-17,"front_porch_forum","waiting_list","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001424",2021-11-23,"flyer","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001425",2021-11-20,"BuildClinical","waiting_list","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001426",2021-05-23,"craigslist","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001427",2021-11-29,"BuildClinical","waiting_list","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"S001428",2021-11-29,"BuildClinical","waiting_list","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001429",2021-11-29,"BuildClinical","waiting_list","Project 3","not screened",NA,"not randomized","not complete","not randomized"
"S001430",2021-11-30,"BuildClinical","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001432",2021-12-01,"flyer","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S001433",2021-11-29,"other","waiting_list","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S001434",2021-11-29,"BuildClinical","waiting_list","Project 1","not screened",NA,"not randomized","not complete","not randomized"
"109",2021-06-04,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"171",2021-06-15,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"176",2021-06-14,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"203",2021-06-23,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"206",2021-06-23,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"234",2021-06-28,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"249",2021-06-30,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"251",2021-07-01,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"256",2021-07-02,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"299",2021-08-01,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"307",2021-08-09,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"327",2021-08-19,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"335",2021-08-21,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"360",2021-08-25,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"412",2021-09-06,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"413",2021-09-06,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"417",2021-09-08,"direct_mail","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"420",2021-09-09,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"422",2021-09-09,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"443",2021-09-15,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"444",2021-09-15,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"448",2021-09-16,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"455",2021-09-17,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"459",2021-09-18,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"490",2021-09-28,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"506",2021-10-05,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"604",2021-11-29,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"621",2021-11-30,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"622",2021-11-30,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"629",2021-11-30,"multiple","ineligible","ineligible","not screened",NA,"not randomized","not complete","not randomized"
"S000028",2020-10-25,"multiple","screening_scheduled","Project 2","screened","Complete","randomized","complete","rand: Project 2"
"S000057",2021-07-12,"multiple","lost_contact","Project 2","not screened",NA,"not randomized","not complete","not randomized"
"S000150",2021-09-15,"multiple","waiting_list","Project 2","screened","Screening Ineligible","not randomized","not complete","not randomized"
"S000227",2020-10-22,"multiple","screening_scheduled","Project 1 and Project 3","not screened",NA,"not randomized","not complete","not randomized"
